,label,A_APPROVED,A_Accepted,A_Activated,A_CANCELLED,A_DECLINED,A_Finalized,A_Partly_submetted,A_Preaccepted,A_Registered,A_Submitted,O_Accepted,O_Cancelled,O_Created,O_Declined,O_Selected,O_Sent,O_Sent_back,W_Assess_fraude,W_Assessing_application,W_Calling_after_sent_offers,W_Calling_to_add_info_app,W_Change_contact_details,W_Filling_info_application,W_Fixing_incoming_lead
3674,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3675,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3676,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3677,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,7,0,0,3,0
3678,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,8,5,9,0,3,0
3679,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,14,0,0,3,0
3680,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3681,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3682,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,5,3
3683,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,3,8,0,0,3,3
3684,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3685,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3686,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3690,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3691,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,7,21,0,0,3,0
3692,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3
3693,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3694,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
3695,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,25,0,0,7,3
3696,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,3,24,0,0,7,0
3697,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,7,0,0,5,0
3698,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3700,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,7,0,0,3,0
3703,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3706,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,5,0
3707,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
3709,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,3,0
3710,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3711,1,1,1,1,0,0,1,1,1,1,1,1,4,5,0,5,5,1,0,3,33,0,0,7,0
3712,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3713,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,6,7,48,0,3,0
3714,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,3,0
3715,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,3,18,33,0,5,0
3716,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3717,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,11,13,0,15,0
3718,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3719,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3720,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3724,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,7,0
3726,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,9,0,0,5,0
3727,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,8,0,0,3,0
3728,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,3,0
3729,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,5,0
3730,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3731,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,18,0,0,3,3
3734,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3735,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3736,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3737,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3738,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3740,0,0,1,0,0,1,1,1,1,0,1,0,1,2,1,2,2,1,0,8,30,11,0,11,0
3741,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,10,7,13,0,5,0
3742,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3743,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3744,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
3745,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3746,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3747,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
3748,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,7,5,0,0,3,3
3749,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,3,0,0,5,0
3750,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,5,0,0,5,3
3751,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3752,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,13,16,14,0,5,0
3753,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3754,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,9,13,0,0,13,0
3756,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3757,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,37,0,0,9,3
3758,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3759,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3760,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3761,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3762,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3
3763,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,5,0
3764,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3765,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3766,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3767,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3
3768,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3769,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3770,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,3,9,0,3,3
3771,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,10,0,0,3,0
3772,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,3,11,0,3,0
3773,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
3774,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,0
3775,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,2,0,11,10,49,0,5,3
3776,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,22,0,0,3,3
3777,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,7,13,0,3,3
3778,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,5,0,0,3,0
3779,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3780,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3781,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,5,7,0,3,3
3782,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3783,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3784,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3785,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3786,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3787,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3788,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3789,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,7,0
3790,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
3791,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,5,7,0,3,3
3793,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3
3794,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,5,17,0,3,0
3796,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3797,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3
3799,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,32,0,0,11,0
3800,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
3801,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,2,0,1,0,1,0,1,1,1,0,1,0,5,5,0,5,5,1,0,8,19,116,0,5,0
3804,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,16,0,0,5,0
3806,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,5,7,0,3,0
3807,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,3,0,0,3,0
3808,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,11,0,0,3,3
3809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3810,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
3811,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,9,0,0,5,3
3816,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
3817,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3818,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
3821,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3822,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,12,0,0,3,3
3823,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,9,0
3826,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10,7,5,0,15,0
3827,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,6,11,5,0,3,0
3828,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3829,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
3830,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,3,0,0,5,0
3831,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3832,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3
3833,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0
3834,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
3835,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,16,0,0,11,3
3836,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,21,0,0,7,3
3838,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,5,5,0,0,3,0
3839,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3841,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,5,0,0,3,0
3843,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,5,0,0,3,3
3844,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,7,10,0,0,3,0
3846,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3847,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,12,9,30,0,3,3
3849,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3850,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,3,0
3851,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,13,0,0,3,0
3852,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3853,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
3854,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,14,0,0,7,0
3855,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,15,15,0,5,0
3858,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,7,7,0,7,0
3860,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
3861,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,8,0,0,3,0
3862,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3863,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3865,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,3,0
3866,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0
3868,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
3869,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,17,0,0,5,0
3871,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,20,5,27,0,5,3
3872,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,1,0,7,26,0,0,3,0
3873,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3875,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,9,9,0,0,3,0
3876,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,3,16,5,28,0,3,0
3878,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,14,15,7,0,13,5
3879,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3880,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0
3881,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,3,0,0,5,0
3882,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3883,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,8,7,11,0,3,0
3884,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,3,5,7,0,9,0
3885,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,17,0,0,5,0
3886,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,6,11,25,0,3,0
3887,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8,0,0,3,0
3888,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3890,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3891,1,1,1,1,0,0,1,1,1,1,1,1,2,3,0,3,3,1,0,3,10,3,0,3,0
3892,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3893,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3894,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3895,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,3,17,0,0,5,0
3896,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3897,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
3898,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3899,2,0,1,0,1,0,1,1,1,0,1,0,2,2,0,2,2,0,0,0,27,0,0,3,0
3900,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
3901,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3902,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
3903,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,3,9,0,0,11,0
3904,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3905,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0
3906,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3909,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,5,7,0,0,5,0
3910,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,5,0,0,11,3
3914,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3915,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3916,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3917,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3918,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3919,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,6,7,15,0,3,3
3920,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3921,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3923,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,1,1,1,1,0,0,1,1,1,1,1,1,1,2,0,2,2,2,0,25,7,29,0,7,0
3926,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3
3929,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,22,0,0,3,0
3931,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,3
3933,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
